Q45,Q46,Q57,Q184,Q218,Q254,source,tsne_x,tsne_y,tsne_x_3d,tsne_y_3d,tsne_z_3d
1.0,1.0,2.0,5.0,3.0,1.0,Survey,-32.66021,-31.961895,-7.035892,-5.7678094,12.326515
1.0,3.0,2.0,9.0,1.0,5.0,Survey,23.316078,46.79732,9.852515,15.7090845,-2.752933
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.00788,38.037884,20.55299,13.364339,-1.7868587
2.0,2.0,2.0,8.0,1.0,1.0,Survey,21.623787,-59.527855,7.0314765,-5.28727,-15.644166
2.0,2.0,2.0,7.0,2.0,2.0,Survey,2.793335,15.988065,-0.9966388,7.782415,-3.406945
1.0,2.0,1.0,8.0,2.0,3.0,Survey,20.528114,14.383845,4.246254,5.011858,13.20288
2.0,4.0,1.0,10.0,2.0,1.0,Survey,58.09556,2.5544076,20.205284,2.887614,-2.8004465
2.0,3.0,2.0,7.0,2.0,3.0,Survey,-0.6028899,16.679892,-1.422681,6.01603,4.589489
2.0,1.0,1.0,7.0,1.0,1.0,Survey,-4.936412,-49.78653,0.8221878,-13.406225,-6.786141
1.0,1.0,2.0,5.0,1.0,1.0,Survey,-51.05399,-23.879557,-14.143751,-12.198254,-7.9294844
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.526314,-46.23686,4.7795453,-8.333904,-9.409061
3.0,1.0,2.0,9.0,2.0,1.0,Survey,18.097248,-11.830271,7.394649,-3.26568,-2.5495162
2.0,2.0,2.0,9.0,2.0,2.0,Survey,32.06732,6.5331736,10.276145,1.0229081,0.3433026
1.0,1.0,1.0,7.0,1.0,1.0,Survey,-8.592556,-53.220177,-0.4613044,-17.041403,-5.359369
1.0,3.0,1.0,7.0,2.0,1.0,Survey,-0.63054323,-30.693224,-0.56392807,-14.25022,1.0607892
2.0,2.0,2.0,5.0,2.0,1.0,Survey,-23.996035,-17.753422,-8.928156,-6.979914,4.542918
3.0,2.0,2.0,10.0,1.0,2.0,Survey,46.451527,47.85862,17.378132,7.215554,-9.286854
3.0,1.0,2.0,8.0,1.0,1.0,Survey,17.4415,-8.681977,5.34083,-4.4746027,-9.251868
2.0,2.0,2.0,7.0,2.0,1.0,Survey,3.9533606,-14.68584,-0.32241935,-6.613097,2.4044414
1.0,1.0,1.0,5.0,1.0,1.0,Survey,-46.397533,-26.490858,-13.259479,-12.700762,-4.2486567
3.0,3.0,2.0,1.0,1.0,3.0,Survey,-61.332676,17.378618,-21.119741,7.2253523,2.2805438
2.0,4.0,1.0,4.0,2.0,4.0,Survey,-49.92412,22.089848,-14.733746,7.109086,4.0063415
1.0,1.0,1.0,9.0,3.0,1.0,Survey,41.503757,-14.6787405,12.4418955,-5.0544972,6.0289164
2.0,3.0,1.0,3.0,2.0,1.0,Survey,-56.243137,-3.5011866,-20.243204,-2.6507196,1.1386395
1.0,1.0,1.0,5.0,2.0,2.0,Survey,-37.582993,-3.8141963,-12.024962,-1.0037888,-3.0830889
2.0,2.0,1.0,2.0,2.0,4.0,Survey,-59.39095,22.92118,-18.570642,10.122106,3.1480722
3.0,2.0,1.0,5.0,3.0,1.0,Survey,-31.581211,-20.73943,-11.523813,-3.798927,7.130822
2.0,2.0,2.0,1.0,1.0,1.0,Survey,-71.82818,3.5921245,-26.568209,2.650656,-1.5019342
1.0,2.0,1.0,10.0,3.0,1.0,Survey,43.8874,-9.621667,14.423459,-2.8216662,7.9236445
2.0,3.0,2.0,10.0,2.0,2.0,Survey,45.196472,9.535518,18.003313,5.418721,-0.61790663
1.0,2.0,1.0,10.0,1.0,3.0,Survey,48.99447,24.435171,17.0425,11.577507,6.768245
1.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.767523,18.705156,-5.0342727,-2.574529,-8.683972
1.0,2.0,2.0,4.0,3.0,1.0,Survey,-35.06746,-33.86739,-15.597787,-6.2859445,6.6301966
1.0,2.0,2.0,5.0,1.0,1.0,Survey,-56.493702,-25.735737,-17.869091,-11.336475,-10.799242
1.0,2.0,1.0,8.0,1.0,1.0,Survey,37.0479,-52.53331,12.307548,-20.815962,6.9346037
2.0,2.0,2.0,9.0,2.0,1.0,Survey,29.9353,-14.432843,10.160086,-2.890305,0.96504426
1.0,3.0,2.0,1.0,1.0,4.0,Survey,-62.86294,20.97852,-21.536741,9.918746,3.231408
1.0,2.0,1.0,10.0,1.0,1.0,Survey,61.443214,-38.160343,23.844484,-9.570222,6.1871
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.731697,35.495888,2.565729,15.643369,1.1469523
3.0,2.0,1.0,9.0,2.0,1.0,Survey,33.636494,-21.957685,12.620033,-4.009366,-2.439179
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.82546,33.472374,10.118279,6.7351227,-5.3456335
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.55147,36.37336,21.30627,15.980654,-2.3268008
3.0,3.0,1.0,9.0,2.0,3.0,Survey,28.222486,14.798436,9.469466,7.154752,0.06361118
2.0,2.0,1.0,8.0,3.0,1.0,Survey,10.972407,-31.132492,6.091874,-2.422427,5.7964053
1.0,2.0,2.0,1.0,3.0,2.0,Survey,-79.08723,12.131668,-27.327309,3.3494394,6.6887455
1.0,2.0,1.0,4.0,3.0,1.0,Survey,-34.2685,-27.48191,-16.800888,-4.6976814,6.7387457
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-42.782608,18.18889,-15.352578,5.149819,-11.655369
2.0,2.0,1.0,8.0,1.0,2.0,Survey,17.86149,36.22647,3.2169425,16.035643,0.6696079
2.0,2.0,2.0,7.0,1.0,1.0,Survey,-3.2297835,-7.3947263,-0.8969037,-1.457496,-15.301485
2.0,1.0,2.0,5.0,2.0,1.0,Survey,-23.59199,-25.661707,-9.417413,-10.014207,3.1663814
1.0,2.0,1.0,8.0,1.0,1.0,Survey,37.0479,-52.53331,12.307548,-20.815962,6.9346037
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.32785,-20.848585,19.622631,-10.642153,-3.663536
1.0,2.0,2.0,6.0,2.0,3.0,Survey,-18.554722,8.529574,-5.6420145,7.139396,7.6020517
2.0,2.0,1.0,5.0,3.0,2.0,Survey,-28.55735,-4.3797646,-9.014456,-0.3401896,8.960086
2.0,2.0,1.0,9.0,2.0,2.0,Survey,28.868673,11.51898,8.534702,4.458851,1.7722712
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-14.29975,-54.755993,-3.5938303,-18.509731,-9.3032055
3.0,2.0,2.0,8.0,1.0,2.0,Survey,14.840165,28.478575,6.428281,4.64667,-9.878434
2.0,2.0,1.0,9.0,1.0,1.0,Survey,48.338387,-48.126656,16.118935,-14.596307,-9.27661
2.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.976665,14.4453335,-0.7833565,4.564844,0.17418225
2.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.463843,24.512104,-2.5916152,2.2820716,-7.0631266
2.0,2.0,1.0,4.0,1.0,2.0,Survey,-46.15765,6.5125136,-14.506677,3.8013535,-3.17129
2.0,2.0,2.0,8.0,1.0,1.0,Survey,20.79689,-59.469498,6.9182754,-5.292433,-16.88326
1.0,1.0,2.0,5.0,1.0,2.0,Survey,-46.712257,17.281527,-15.275401,1.9055063,-11.430793
1.0,2.0,1.0,10.0,2.0,2.0,Survey,45.027252,3.064529,16.717354,5.180351,6.8465834
1.0,1.0,2.0,4.0,3.0,1.0,Survey,-34.116634,-32.77312,-16.887444,-6.648903,6.7334223
1.0,1.0,2.0,10.0,1.0,2.0,Survey,40.557484,20.272003,15.317731,7.2571115,11.996373
2.0,1.0,2.0,9.0,3.0,1.0,Survey,32.568047,-14.140913,11.571526,-3.4540846,3.770945
1.0,1.0,1.0,8.0,1.0,1.0,Survey,28.67928,-44.069183,9.308144,-16.008085,8.391528
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.915394,23.172707,23.438023,8.56764,4.2609315
1.0,2.0,1.0,9.0,1.0,2.0,Survey,32.989822,25.279478,11.305684,9.196378,16.379246
2.0,1.0,1.0,8.0,1.0,1.0,Survey,18.450323,-46.36374,8.3731575,-12.340462,-7.7419844
1.0,2.0,1.0,6.0,2.0,1.0,Survey,-17.645247,-39.01286,-5.893063,-15.803007,0.46344638
3.0,1.0,1.0,1.0,3.0,1.0,Survey,-77.15881,-5.9270296,-27.010216,-0.19820936,3.2680588
1.0,1.0,1.0,6.0,3.0,1.0,Survey,-18.785614,-32.655876,-5.1013875,-2.9748662,12.873667
2.0,1.0,1.0,9.0,1.0,4.0,Survey,26.9423,41.308674,11.2750435,13.170891,1.4083053
3.0,1.0,1.0,7.0,2.0,1.0,Survey,-0.5220204,-38.069572,1.4999108,-9.793253,-4.4479256
1.0,2.0,2.0,9.0,2.0,1.0,Survey,35.34589,-9.664376,14.402799,-10.699261,4.080264
2.0,2.0,2.0,9.0,1.0,2.0,Survey,41.05558,34.076458,18.160618,19.093811,2.0064359
2.0,2.0,1.0,10.0,1.0,1.0,Survey,78.22259,-8.415017,25.281979,-3.0228562,-1.4392432
3.0,2.0,2.0,9.0,2.0,1.0,Survey,19.143557,-11.496561,8.372381,-2.6668801,-2.3849108
2.0,3.0,1.0,9.0,1.0,3.0,Survey,30.32818,36.885334,8.815062,13.215544,3.708415
3.0,2.0,1.0,10.0,2.0,2.0,Survey,35.514297,15.88919,11.638475,4.7812915,-1.9950753
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.392677,36.14659,21.110102,14.423181,-2.1891234
2.0,2.0,2.0,10.0,1.0,2.0,Survey,48.605194,36.42141,20.359625,15.68713,-1.9330326
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-42.544575,18.544369,-14.970628,6.0917516,-11.791836
1.0,2.0,1.0,9.0,2.0,2.0,Survey,28.364632,8.850431,10.458128,2.5751607,10.824998
1.0,1.0,1.0,6.0,1.0,2.0,Survey,-14.3020525,14.407697,-8.825369,-0.31511575,-10.729541
1.0,2.0,1.0,8.0,3.0,1.0,Survey,13.995821,-28.569502,7.2818084,-4.4144483,8.774292
1.0,3.0,1.0,10.0,2.0,1.0,Survey,45.73205,-6.4796886,16.23462,-2.521191,11.277181
1.0,2.0,2.0,1.0,3.0,1.0,Survey,-83.03273,6.9129295,-29.859327,2.2311888,5.225331
2.0,2.0,1.0,10.0,1.0,1.0,Survey,78.22259,-8.415017,25.281979,-3.0228562,-1.4392432
2.0,3.0,1.0,10.0,1.0,1.0,Survey,73.7204,-5.750437,22.244886,1.6809638,-2.8329403
2.0,2.0,1.0,8.0,1.0,1.0,Survey,7.7575326,-55.129745,6.5014315,-13.691993,-14.253415
2.0,2.0,1.0,8.0,3.0,2.0,Survey,23.804798,2.5090785,5.349915,2.773157,3.4461024
3.0,2.0,1.0,9.0,2.0,2.0,Survey,30.926262,14.524181,9.617965,5.7494493,-2.4884062
1.0,2.0,1.0,1.0,3.0,2.0,Survey,-77.83637,13.391068,-25.841862,2.1216426,7.582469
3.0,4.0,2.0,5.0,1.0,1.0,Survey,-31.463266,-11.147816,-9.80277,-5.5813475,-12.400526
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.32785,-20.848585,19.622631,-10.642153,-3.663536
1.0,2.0,2.0,3.0,2.0,2.0,Survey,-54.638195,0.8255263,-16.851418,-1.5633702,3.035282
2.0,2.0,2.0,10.0,1.0,2.0,Survey,49.67301,36.14502,21.779516,15.068768,-1.6493307
1.0,1.0,1.0,3.0,1.0,1.0,Survey,-59.608078,-8.651893,-21.08879,-3.5781164,-3.740931
3.0,1.0,1.0,10.0,1.0,2.0,Survey,59.54631,14.410004,10.9913025,8.423588,-9.914931
1.0,3.0,1.0,8.0,3.0,1.0,Survey,15.503082,-29.382633,5.7043686,-5.7663836,8.595016
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.81211,22.195894,15.41305,10.876548,10.590221
2.0,3.0,1.0,10.0,1.0,2.0,Survey,55.194942,26.78102,20.137453,8.243968,1.0735507
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.81211,22.195894,15.41305,10.876548,10.590221
2.0,1.0,2.0,10.0,1.0,1.0,Survey,57.807945,-20.275845,19.183113,-7.026439,-9.090981
1.0,1.0,2.0,5.0,2.0,1.0,Survey,-32.17242,-35.118347,-10.579545,-12.049463,5.1739817
1.0,2.0,2.0,7.0,1.0,2.0,Survey,-7.995973,42.429146,-2.5674329,14.848584,-10.4593315
2.0,2.0,1.0,2.0,2.0,1.0,Survey,-67.34766,-1.9300529,-22.889782,-1.0971532,1.2085025
2.0,2.0,1.0,5.0,2.0,2.0,Survey,-25.744352,-4.0451097,-10.5108385,2.4934447,0.30023807
1.0,2.0,1.0,10.0,1.0,3.0,Survey,48.99447,24.435171,17.0425,11.577507,6.768245
2.0,3.0,2.0,10.0,1.0,3.0,Survey,37.093605,42.416306,16.2256,10.252886,-1.5345912
2.0,2.0,1.0,1.0,2.0,1.0,Survey,-71.19861,-2.5751026,-25.461843,-0.6532127,1.3698417
3.0,2.0,2.0,4.0,1.0,2.0,Survey,-47.64271,8.131064,-15.006922,6.272828,-3.1241903
2.0,1.0,1.0,3.0,1.0,2.0,Survey,-54.615738,5.0190754,-16.390652,0.6895322,-1.5761145
2.0,3.0,1.0,4.0,1.0,2.0,Survey,-44.783833,8.44585,-14.031842,5.0018387,-5.0517316
2.0,1.0,1.0,3.0,1.0,1.0,Survey,-53.353855,-8.422352,-21.465584,-1.7482992,-3.5109909
2.0,2.0,1.0,5.0,3.0,1.0,Survey,-31.201532,-22.854591,-11.260849,-3.3843026,9.091116
1.0,1.0,2.0,7.0,2.0,1.0,Survey,3.0224996,-19.037231,1.7728018,-9.824129,4.630728
1.0,1.0,1.0,1.0,2.0,2.0,Survey,-75.43767,19.367222,-28.011057,7.9308386,-2.8913906
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.621605,-8.434443,26.306803,-1.766349,-0.9921334
2.0,1.0,1.0,8.0,1.0,2.0,Survey,21.903282,26.061142,0.56129706,13.21499,0.6223197
2.0,1.0,1.0,10.0,1.0,2.0,Survey,56.410957,15.625635,22.4368,5.3029275,8.443177
2.0,2.0,2.0,5.0,2.0,2.0,Survey,-25.116577,0.87068975,-10.314487,1.6515003,4.4987664
1.0,1.0,2.0,10.0,2.0,2.0,Survey,39.718613,6.1805587,14.726268,5.5987506,10.271111
1.0,2.0,1.0,4.0,1.0,1.0,Survey,-54.122997,-16.101006,-17.699627,-7.7619667,-3.7573726
2.0,2.0,2.0,5.0,1.0,1.0,Survey,-37.550705,-11.708154,-14.077079,-7.3107147,-11.157256
2.0,2.0,1.0,7.0,3.0,1.0,Survey,4.4953732,-29.4486,2.2543285,-2.3041096,6.274999
1.0,2.0,2.0,1.0,1.0,3.0,Survey,-65.825645,20.332977,-23.167421,10.81221,1.8754461
2.0,2.0,1.0,10.0,1.0,4.0,Survey,28.738092,47.73704,13.023144,13.625885,0.027377713
2.0,3.0,2.0,7.0,2.0,5.0,Survey,-24.627365,34.46277,-5.748434,10.957773,3.9686196
2.0,3.0,2.0,8.0,1.0,1.0,Survey,20.816526,-56.511375,7.179757,-2.0099864,-14.114008
2.0,2.0,2.0,3.0,2.0,1.0,Survey,-53.463078,-3.7825494,-19.40682,-0.9951668,3.4714234
2.0,2.0,1.0,3.0,1.0,2.0,Survey,-55.077538,6.6066046,-18.032104,1.0586815,-1.4375224
1.0,2.0,1.0,5.0,3.0,2.0,Survey,-33.449474,-3.6260324,-8.950528,-0.26134098,11.693966
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.023746,19.212317,-14.974158,5.0002804,-11.365235
1.0,1.0,2.0,1.0,1.0,4.0,Survey,-60.85395,25.851068,-19.919395,12.103999,1.8199108
2.0,2.0,2.0,9.0,1.0,3.0,Survey,25.900394,38.228695,12.764432,9.780311,0.047083523
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-37.47584,25.550888,-13.661067,9.969458,-5.5665007
2.0,1.0,1.0,8.0,1.0,1.0,Survey,19.44212,-46.028404,8.745339,-12.52905,-7.081632
2.0,3.0,2.0,10.0,1.0,3.0,Survey,37.093636,42.41696,16.22575,10.253129,-1.5352775
1.0,2.0,1.0,3.0,3.0,1.0,Survey,-60.29925,-4.0546618,-18.358494,-3.712205,5.873766
2.0,2.0,2.0,10.0,2.0,2.0,Survey,42.248978,10.966648,15.821039,4.947592,1.9249781
1.0,2.0,1.0,5.0,2.0,1.0,Survey,-41.658333,-33.0816,-15.495508,-11.4987955,1.4982624
3.0,1.0,1.0,7.0,1.0,3.0,Survey,-5.8881345,22.827644,-0.22606558,0.588326,-5.29161
1.0,2.0,2.0,7.0,1.0,1.0,Survey,-6.364075,-17.87308,-5.68567,-17.776361,-13.662215
2.0,1.0,1.0,6.0,1.0,3.0,Survey,-20.617863,14.922559,-6.531567,4.920077,-1.5051746
1.0,1.0,1.0,8.0,2.0,2.0,Survey,17.917461,8.741488,6.9901557,2.7125294,13.326704
1.0,2.0,2.0,1.0,3.0,5.0,Survey,-61.96522,24.950758,-19.025833,12.283233,4.3318925
3.0,2.0,2.0,10.0,1.0,1.0,Survey,61.991177,-3.762793,17.040089,-1.458509,-8.710305
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-13.71329,-55.092037,-2.4991884,-18.21612,-9.473086
2.0,2.0,1.0,6.0,3.0,2.0,Survey,-13.3771305,2.0636034,-6.092199,0.23074539,8.750471
3.0,2.0,2.0,10.0,1.0,2.0,Survey,45.86219,48.276947,17.646011,8.195916,-9.234078
2.0,2.0,1.0,8.0,2.0,2.0,Survey,20.943193,4.639815,4.8696594,5.382315,1.7519448
1.0,2.0,2.0,4.0,1.0,1.0,Survey,-55.745842,-19.352903,-18.287458,-8.4085455,-6.9715033
2.0,1.0,1.0,7.0,1.0,1.0,Survey,-4.925536,-49.528076,0.8463827,-13.273744,-6.7775197
1.0,1.0,1.0,7.0,2.0,2.0,Survey,-9.241133,10.225223,-2.9655178,0.7999112,14.473344
1.0,1.0,2.0,3.0,2.0,2.0,Survey,-55.803097,0.75605536,-16.52661,-1.4168853,1.9177853
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-18.082262,-46.943214,-8.255638,-17.47596,-6.6481357
1.0,1.0,1.0,8.0,2.0,1.0,Survey,23.15558,-34.906857,9.011335,-10.701354,6.9925146
2.0,1.0,1.0,9.0,1.0,1.0,Survey,34.227962,-35.362934,13.177672,-10.180793,-6.227933
1.0,2.0,2.0,5.0,1.0,3.0,Survey,-39.9857,20.673626,-12.442729,10.1595,1.1141167
3.0,2.0,2.0,1.0,2.0,2.0,Survey,-72.10784,8.201521,-24.01897,3.2509477,2.611728
1.0,2.0,2.0,6.0,1.0,2.0,Survey,-18.680773,27.204773,-10.315158,6.7811027,-11.271547
2.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.420818,24.829296,-2.8261786,1.7177533,-7.8278093
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-14.401103,-54.799686,-3.3133125,-18.29535,-8.879648
1.0,1.0,2.0,4.0,1.0,2.0,Survey,-47.26961,15.126485,-16.642279,2.0930307,-9.885459
1.0,2.0,1.0,8.0,1.0,1.0,Survey,36.576157,-52.50002,12.818654,-20.343048,7.3722525
2.0,2.0,2.0,7.0,3.0,3.0,Survey,-0.5083231,13.921331,0.20444609,4.667932,4.8448863
1.0,2.0,2.0,10.0,2.0,1.0,Survey,43.110355,-4.3135357,18.580095,-1.894109,8.6783905
2.0,2.0,2.0,7.0,1.0,2.0,Survey,-5.7834067,32.979923,-2.6395237,8.2013235,-12.170901
2.0,3.0,2.0,5.0,3.0,3.0,Survey,-28.488924,8.131978,-9.797826,7.016052,5.5151067
1.0,1.0,1.0,8.0,1.0,2.0,Survey,24.715042,22.392084,7.983749,5.2091417,16.413
2.0,2.0,1.0,1.0,3.0,1.0,Survey,-76.57286,-6.9500995,-25.866608,-0.5641568,3.5091393
1.0,3.0,2.0,3.0,1.0,3.0,Survey,-54.90754,22.998337,-15.878286,8.580193,1.4315436
3.0,2.0,2.0,10.0,1.0,2.0,Survey,46.115524,47.889427,17.0418,7.944023,-9.642926
1.0,2.0,1.0,8.0,1.0,2.0,Survey,12.367679,56.64222,4.795887,5.8130555,18.763065
2.0,2.0,2.0,10.0,2.0,1.0,Survey,53.267006,-2.230013,17.756098,0.47193187,0.37137076
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-37.507915,25.553717,-13.037257,10.06494,-5.464575
2.0,2.0,2.0,10.0,1.0,2.0,Survey,49.054024,35.906437,20.442705,15.009616,-1.5179033
1.0,2.0,2.0,9.0,1.0,1.0,Survey,45.939133,-36.196182,14.293517,-14.658447,3.196351
1.0,1.0,1.0,5.0,2.0,1.0,Survey,-39.823135,-29.015808,-12.011964,-12.603944,-0.41858393
3.0,1.0,2.0,5.0,1.0,1.0,Survey,-35.77425,-14.510463,-11.743867,-7.9157705,-8.979562
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-48.53883,-31.197184,-17.400045,-12.0285225,-2.5500083
2.0,1.0,2.0,2.0,2.0,2.0,Survey,-64.84232,7.909357,-21.260818,1.419282,3.389142
1.0,1.0,1.0,5.0,3.0,1.0,Survey,-35.016594,-29.822039,-7.5709505,-3.4704385,13.317584
2.0,2.0,1.0,8.0,2.0,1.0,Survey,11.58743,-35.960114,6.654812,-9.53866,-1.6875819
1.0,3.0,2.0,5.0,3.0,1.0,Survey,-27.442886,-32.06421,-11.805334,-7.137746,12.017656
1.0,2.0,1.0,7.0,2.0,1.0,Survey,-2.0296009,-30.304308,-1.6073567,-15.270484,0.57174677
3.0,2.0,1.0,10.0,1.0,2.0,Survey,37.778625,52.600105,13.0423155,10.995122,-8.525867
2.0,2.0,1.0,10.0,2.0,1.0,Survey,53.663197,-7.980404,19.572386,-3.0750375,1.6679275
2.0,2.0,1.0,7.0,1.0,3.0,Survey,-7.8901052,22.27687,-2.0402527,0.01386851,-5.7794523
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.33441,-7.957302,25.309237,-1.96057,-1.0663221
1.0,2.0,2.0,6.0,1.0,1.0,Survey,-12.160915,-27.094025,-9.8459425,-14.900868,-10.782572
3.0,2.0,2.0,10.0,1.0,2.0,Survey,46.643185,47.981285,17.071915,7.6947684,-9.189203
3.0,4.0,2.0,10.0,2.0,2.0,Survey,46.59636,7.7536297,17.692137,4.489071,-3.1824243
1.0,2.0,1.0,5.0,1.0,2.0,Survey,-35.87571,14.895788,-12.110082,1.5162232,-7.778114
2.0,1.0,1.0,9.0,1.0,1.0,Survey,34.3322,-35.82253,13.280409,-10.806538,-6.542169
1.0,2.0,2.0,5.0,3.0,1.0,Survey,-29.648531,-31.197142,-9.589521,-7.073797,11.540862
2.0,2.0,1.0,4.0,2.0,3.0,Survey,-43.23172,2.6048641,-14.178219,1.8983303,0.678563
1.0,2.0,2.0,7.0,3.0,2.0,Survey,-3.5704846,3.366147,-0.74318904,1.6813518,9.508555
1.0,1.0,2.0,5.0,1.0,1.0,Survey,-51.195084,-23.823204,-14.246319,-12.138194,-8.166151
1.0,1.0,1.0,7.0,1.0,1.0,Survey,-8.791941,-53.36985,-0.46450225,-17.171194,-5.6973104
2.0,1.0,1.0,8.0,1.0,1.0,Survey,18.961645,-45.6193,8.73588,-13.094465,-7.806414
1.0,3.0,2.0,9.0,1.0,2.0,Survey,39.30667,27.518698,11.024955,10.338039,9.417653
1.0,1.0,1.0,9.0,2.0,2.0,Survey,27.070917,7.202128,10.153247,3.435108,13.2858305
2.0,2.0,2.0,5.0,2.0,1.0,Survey,-23.99672,-17.761732,-8.918759,-6.82045,4.659687
1.0,2.0,1.0,5.0,1.0,3.0,Survey,-35.13946,17.169058,-12.128158,6.840364,-0.26440173
2.0,2.0,1.0,10.0,1.0,2.0,Survey,58.250706,22.830551,22.96835,9.023283,5.1335373
1.0,1.0,2.0,4.0,1.0,1.0,Survey,-53.19304,-20.842697,-15.976075,-9.771151,-7.2261624
1.0,2.0,2.0,1.0,1.0,3.0,Survey,-65.82619,20.334995,-23.167479,10.813561,1.8758557
1.0,3.0,2.0,1.0,3.0,4.0,Survey,-63.092735,24.86837,-19.278023,12.047672,5.3636556
3.0,1.0,2.0,7.0,1.0,1.0,Survey,4.5565243,-6.916491,1.9957,-4.327399,-9.801331
2.0,2.0,1.0,5.0,1.0,2.0,Survey,-30.712221,17.442154,-11.057042,4.4853387,-3.6295319
1.0,2.0,2.0,4.0,1.0,5.0,Survey,-31.338842,33.457924,-15.447231,10.890978,2.3667226
2.0,3.0,1.0,3.0,1.0,3.0,Survey,-54.64566,8.652043,-16.872213,7.368293,1.9068202
1.0,2.0,2.0,2.0,2.0,1.0,Survey,-67.466095,-5.409684,-23.338053,-3.6979585,5.0307384
1.0,2.0,2.0,5.0,3.0,5.0,Survey,-28.606228,35.342896,-8.857992,10.166902,4.9326625
2.0,2.0,1.0,8.0,1.0,1.0,Survey,8.042079,-55.76996,6.1610546,-13.329947,-13.881054
2.0,1.0,1.0,5.0,1.0,1.0,Survey,-44.15814,-21.288387,-11.736331,-9.453258,-4.7331333
1.0,2.0,2.0,7.0,3.0,1.0,Survey,2.3005772,-23.675362,0.44381037,-3.893108,9.619053
2.0,2.0,1.0,10.0,1.0,2.0,Survey,58.218227,22.527714,23.536911,9.213319,5.0762434
2.0,3.0,1.0,8.0,1.0,4.0,Survey,21.859148,43.50343,7.251004,14.887015,-2.5717525
1.0,1.0,2.0,9.0,1.0,1.0,Survey,41.694073,-37.659573,12.900554,-13.665155,5.8302093
2.0,2.0,2.0,6.0,2.0,5.0,Survey,-26.769695,33.847874,-7.281418,10.2989,3.5437207
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-37.394516,25.248135,-13.600605,9.693269,-5.2951407
1.0,2.0,2.0,2.0,2.0,1.0,Survey,-67.464005,-5.4096756,-23.338623,-3.697821,5.03087
1.0,1.0,1.0,5.0,1.0,1.0,Survey,-46.39581,-26.484655,-13.259529,-12.675999,-4.2286572
3.0,3.0,1.0,8.0,1.0,2.0,Survey,15.977857,31.475948,6.559797,2.325832,-8.586328
2.0,2.0,2.0,3.0,2.0,1.0,Survey,-53.463192,-3.7806013,-19.407845,-0.9912062,3.4705234
2.0,2.0,2.0,2.0,2.0,1.0,Survey,-64.277725,0.32938182,-21.920443,-0.105371304,3.6964877
2.0,2.0,2.0,5.0,1.0,3.0,Survey,-33.25622,26.739382,-11.093906,9.462411,-0.9739918
1.0,3.0,2.0,9.0,1.0,3.0,Survey,40.155872,26.907003,10.593581,9.412001,9.333881
2.0,2.0,1.0,2.0,3.0,2.0,Survey,-68.25672,9.29655,-23.932474,1.2768697,6.719692
1.0,2.0,1.0,6.0,1.0,3.0,Survey,-17.211357,16.84748,-7.6382422,1.5866278,-7.2535615
1.0,1.0,2.0,1.0,2.0,1.0,Survey,-82.73145,-0.8145284,-30.760674,-1.0305855,1.7139741
2.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.448754,24.463125,-2.3786216,1.605351,-7.9384074
2.0,2.0,1.0,5.0,1.0,1.0,Survey,-44.18633,-16.828156,-11.15926,-5.618508,-5.595468
1.0,2.0,1.0,10.0,2.0,1.0,Survey,46.726734,-8.0075035,15.946117,-3.7564769,10.814157
1.0,2.0,1.0,7.0,3.0,1.0,Survey,2.2185502,-27.63878,-0.7451468,-2.1228797,11.326552
2.0,2.0,2.0,8.0,2.0,3.0,Survey,9.771038,16.966475,1.9967945,6.0132895,5.1505165
3.0,1.0,1.0,10.0,1.0,1.0,Survey,62.93543,-14.954772,16.696482,-7.223535,-3.976209
2.0,2.0,1.0,3.0,2.0,1.0,Survey,-55.51345,-3.780608,-20.188725,-1.8840839,1.469654
2.0,1.0,2.0,9.0,1.0,2.0,Survey,39.005848,32.68677,19.27411,16.828194,2.8123152
